,Reporting_District_ID,Year,Census_Tract_ID,Weighted_Avg_Median_Household_Income_Dollars,Weighted_Avg_Percent_White,Weighted_Avg_Percent_Black_African_American,Weighted_Avg_Percent_American_Indian_Alaska_Native,Weighted_Avg_Percent_Asian,Weighted_Avg_Percent_Native_Hawaiian_Other_Pacific_Islander,Weighted_Avg_Percent_Some_Other_Race,Weighted_Avg_Percent_Two_Or_More_Races,Weighted_Avg_Percent_Hispanic_Latino
1021,429,2019,"[201501, 201503, 201504, 201602, 480803]",60082.22,9.35,1.02,0.0,6.34,0.0,0.34,0.19,82.77
1022,429,2020,"[201501, 201503, 201504, 201602, 480803]",69140.55,9.78,1.13,0.0,7.14,0.0,0.31,0.22,81.42
1023,429,2021,"[201501, 201503, 201504, 201602, 480803]",72645.96,8.36,1.01,0.0,9.5,0.0,0.26,0.19,80.69
1024,429,2022,"[201501, 201503, 201504, 201602, 480803]",87535.39,8.58,1.09,0.86,15.46,0.0,0.38,0.16,73.48
1025,437,2017,"[199120, 201401, 201402, 201601, 201700, 203100, 530700]",54563.98,6.98,0.22,0.01,19.69,0.0,1.44,0.14,71.53
1026,437,2018,"[199120, 201401, 201402, 201601, 201700, 203100, 530700]",56582.07,5.98,0.74,0.01,18.15,0.0,1.46,0.59,73.07
1027,437,2019,"[199120, 201401, 201402, 201601, 201700, 203100, 530700]",55291.67,3.82,0.85,0.02,18.92,0.0,1.05,0.95,74.39
1028,437,2020,"[199120, 201401, 201402, 201601, 201700, 203100, 530700]",54088.73,6.35,0.53,0.01,15.03,0.0,0.91,1.03,76.13
1029,437,2021,"[199120, 201401, 201402, 201601, 201700, 203100, 530700]",59606.13,6.58,0.66,0.0,16.64,0.0,0.0,1.58,74.54
1030,437,2022,"[199120, 201401, 201402, 201601, 201700, 203100, 530700]",75284.15,7.62,0.51,0.0,13.9,0.0,0.0,1.89,76.07
1031,438,2017,"[201401, 201402, 201501, 201504, 201601, 201602, 201700, 480802, 481901]",60712.61,4.74,1.63,0.0,9.81,0.0,0.0,0.3,83.52
1032,438,2018,"[201401, 201402, 201501, 201504, 201601, 201602, 201700, 480802, 481901]",60191.64,3.82,1.12,0.0,11.62,0.0,0.0,0.94,82.49
1033,438,2019,"[201401, 201402, 201501, 201504, 201601, 201602, 201700, 480802, 481901]",55876.99,3.9,0.92,0.56,10.61,0.0,0.25,1.45,82.31
1034,438,2020,"[201401, 201402, 201501, 201504, 201601, 201602, 201700, 480802, 481901]",59516.95,3.47,2.36,0.58,10.86,0.0,0.26,1.25,81.22
1035,438,2021,"[201401, 201402, 201501, 201504, 201601, 201602, 201700, 480802, 481901]",65474.53,4.09,1.91,0.43,12.52,0.0,0.21,1.08,79.76
1036,438,2022,"[201401, 201402, 201501, 201504, 201601, 201602, 201700, 480802, 481901]",67868.19,6.37,1.93,0.61,14.67,0.0,0.35,0.93,75.14
1037,439,2017,"[201402, 201601, 201602, 201700, 481901, 482001, 530700]",58880.85,15.76,5.24,0.0,14.12,0.76,0.42,2.14,61.55
1038,439,2018,"[201402, 201601, 201602, 201700, 481901, 482001, 530700]",58722.14,13.47,5.04,0.0,15.97,0.1,0.47,2.16,62.78
1039,439,2019,"[201402, 201601, 201602, 201700, 481901, 482001, 530700]",64757.73,14.22,5.43,0.0,13.97,0.13,0.49,2.1,63.67
1040,439,2020,"[201402, 201601, 201602, 201700, 481901, 482001, 530700]",64842.53,11.86,7.57,0.0,18.36,0.13,0.52,2.02,59.53
1041,439,2021,"[201402, 201601, 201602, 201700, 481901, 482001, 530700]",66168.35,11.48,7.12,0.14,19.88,0.0,0.18,2.94,58.26
1042,439,2022,"[201402, 201601, 201602, 201700, 481901, 482001, 530700]",76502.65,14.41,5.76,0.08,18.5,0.0,0.0,3.16,58.08
1043,441,2017,"[199700, 203500, 206020]",34955.98,4.34,0.48,0.0,15.28,0.17,0.0,0.01,79.73
1044,441,2018,"[199700, 203500, 206020]",37949.37,6.49,0.46,0.0,14.76,0.2,0.0,0.01,78.07
1045,441,2019,"[199700, 203500, 206020]",41722.76,4.95,3.4,0.0,14.29,0.28,0.0,0.01,77.06
1046,441,2020,"[199700, 203500, 206020]",40829.99,6.52,2.31,0.0,18.73,0.0,0.0,0.01,72.42
1047,441,2021,"[199700, 203500, 206020]",43289.23,7.95,2.54,0.0,20.55,0.0,0.01,0.01,68.93
1048,441,2022,"[199700, 203500, 206020]",48524.31,9.47,2.17,0.0,18.15,0.0,0.25,0.01,69.95
1049,442,2017,"[199900, 203300, 203500]",33472.82,3.77,4.51,0.0,14.22,0.22,0.0,2.22,75.05
1050,442,2018,"[199900, 203300, 203500]",36645.98,5.05,5.13,0.0,12.71,0.24,0.0,2.16,74.72
1051,442,2019,"[199900, 203300, 203500]",40859.1,4.18,5.75,0.0,11.71,0.27,0.0,1.45,76.65
1052,442,2020,"[199900, 203300, 203500]",40774.6,4.96,4.83,0.0,14.71,0.0,0.0,1.42,74.07
1053,442,2021,"[199900, 203300, 203500]",47435.6,6.16,4.63,0.0,15.72,0.0,0.0,1.63,71.87
1054,442,2022,"[199900, 203300, 203500]",39922.43,8.15,3.68,0.0,15.04,0.0,0.46,0.7,71.97
1055,443,2017,"[199120, 199900, 203100, 203300]",31216.64,2.84,12.4,0.0,12.11,0.32,0.0,6.41,65.92
1056,443,2018,"[199120, 199900, 203100, 203300]",34635.05,2.42,14.23,0.0,8.75,0.3,0.0,6.23,68.07
1057,443,2019,"[199120, 199900, 203100, 203300]",39744.85,2.85,10.42,0.0,6.72,0.25,0.0,4.18,75.58
1058,443,2020,"[199120, 199900, 203100, 203300]",41235.98,2.1,9.86,0.0,6.98,0.0,0.0,4.09,76.96
1059,443,2021,"[199120, 199900, 203100, 203300]",55886.26,2.84,8.82,0.0,6.42,0.0,0.0,4.71,77.21
1060,443,2022,"[199120, 199900, 203100, 203300]",24331.51,5.69,6.79,0.0,9.04,0.0,0.87,2.03,75.59
1061,445,2017,"[203100, 203300]",31211.82,2.84,12.44,0.0,12.12,0.33,0.0,6.43,65.84
1062,445,2018,"[203100, 203300]",34631.81,2.42,14.28,0.0,8.73,0.3,0.0,6.26,68.01
1063,445,2019,"[203100, 203300]",39749.76,2.85,10.45,0.0,6.7,0.25,0.0,4.2,75.55
1064,445,2020,"[203100, 203300]",41249.93,2.11,9.9,0.0,6.95,0.0,0.0,4.11,76.94
1065,445,2021,"[203100, 203300]",55949.58,2.84,8.86,0.0,6.39,0.0,0.0,4.72,77.19
1066,445,2022,"[203100, 203300]",24236.95,5.7,6.81,0.0,9.02,0.0,0.87,2.04,75.55
1067,448,2017,"[203100, 203300, 530700]",26308.87,1.77,0.03,0.0,0.43,0.0,0.32,0.0,97.44
1068,448,2018,"[203100, 203300, 530700]",29301.97,0.93,1.18,0.0,2.1,0.0,0.27,0.23,95.29
1069,448,2019,"[203100, 203300, 530700]",33182.64,0.89,1.29,0.0,2.11,0.0,0.33,0.65,94.72
1070,448,2020,"[203100, 203300, 530700]",39330.41,0.91,1.33,0.0,2.47,0.0,0.19,0.74,94.36
1071,448,2021,"[203100, 203300, 530700]",44381.2,1.22,1.88,0.0,3.3,0.0,0.26,0.68,92.65
1072,448,2022,"[203100, 203300, 530700]",50502.83,1.36,2.02,0.0,3.15,0.0,0.0,0.57,92.9
1073,449,2017,"[203100, 203200, 203710, 203800, 530801]",45287.29,1.52,1.19,0.21,0.36,0.31,0.01,0.27,96.12
1074,449,2018,"[203100, 203200, 203710, 203800, 530801]",46255.29,1.91,1.46,0.17,0.39,0.45,0.01,0.34,95.26
1075,449,2019,"[203100, 203200, 203710, 203800, 530801]",55573.36,2.93,0.94,0.19,0.41,0.0,0.01,0.58,94.94
1076,449,2020,"[203100, 203200, 203601, 203710, 203800, 530801]",56586.15,3.4,1.68,0.0,0.41,0.0,0.0,0.19,94.32
1077,449,2021,"[203100, 203200, 203601, 203710, 203800, 530801]",63966.94,3.13,0.63,0.0,0.83,0.0,0.01,0.45,94.94
1078,449,2022,"[203100, 203200, 203601, 203710, 203800, 530801]",63420.33,3.18,0.86,0.0,1.55,0.0,0.0,0.36,94.05
1079,451,2017,"[203500, 206020]",35810.67,4.54,0.92,0.01,15.1,0.17,0.02,0.03,79.22
1080,451,2018,"[203500, 206020]",38661.13,6.65,0.91,0.01,14.6,0.21,0.02,0.04,77.57
1081,451,2019,"[203500, 206020]",42540.03,5.14,3.78,0.01,14.15,0.28,0.01,0.03,76.6
1082,451,2020,"[203500, 206020, 206053, 206054]",39655.61,2.73,1.55,0.0,19.54,0.88,0.0,0.0,75.3
1083,451,2021,"[203500, 206020, 206053, 206054]",55179.86,0.59,0.81,0.0,17.66,0.0,0.0,0.0,80.94
1084,451,2022,"[203500, 206020, 206053, 206054]",41894.68,0.26,2.12,0.0,19.42,0.0,0.0,1.01,77.19
1085,452,2017,[203500],34665.0,4.27,0.33,0.0,15.34,0.16,0.0,0.0,79.91
1086,452,2018,[203500],37708.0,6.43,0.3,0.0,14.81,0.2,0.0,0.0,78.25
1087,452,2019,[203500],41444.0,4.88,3.27,0.0,14.34,0.28,0.0,0.0,77.23
1088,452,2020,"[203500, 206053, 206054]",39704.9,2.96,1.59,0.0,19.49,0.83,0.0,0.0,75.13
1089,452,2021,"[203500, 206053, 206054]",54396.93,1.05,0.9,0.0,17.85,0.0,0.0,0.0,80.19
1090,452,2022,"[203500, 206053, 206054]",42288.0,0.84,2.11,0.0,19.34,0.0,0.02,0.95,76.74
1091,453,2017,"[203300, 203500, 204410]",34651.56,4.26,0.37,0.0,15.32,0.16,0.0,0.02,79.87
1092,453,2018,"[203300, 203500, 204410]",37699.06,6.42,0.35,0.0,14.78,0.2,0.0,0.02,78.22
1093,453,2019,"[203300, 203500, 204410]",41440.76,4.88,3.29,0.0,14.31,0.27,0.0,0.02,77.23
1094,453,2020,"[203300, 203500, 203601, 203602, 204410, 206053, 206054]",41056.92,6.11,2.09,0.0,17.76,0.0,0.0,0.01,74.03
1095,453,2021,"[203300, 203500, 203601, 203602, 204410, 206053, 206054]",43020.74,7.49,2.31,0.0,19.48,0.0,0.0,0.02,70.7
1096,453,2022,"[203300, 203500, 203601, 203602, 206053, 206054]",48003.38,8.94,1.98,0.0,17.22,0.0,0.23,0.01,71.63
1097,454,2017,"[203500, 204410, 206050]",32840.26,2.3,0.25,0.0,4.62,0.46,0.0,0.0,92.36
1098,454,2018,"[203500, 204410, 206050]",41016.08,2.63,0.25,0.0,4.4,0.35,0.0,0.0,92.36
1099,454,2019,"[203500, 204410, 206050]",45983.67,2.09,0.83,0.0,4.5,0.06,0.0,0.0,92.52
1100,454,2020,"[203500, 204410, 206050, 206053, 206054]",28735.91,7.56,3.65,0.99,13.53,0.0,1.23,0.37,72.69
1101,454,2021,"[203500, 204410, 206050, 206053, 206054]",34152.2,7.76,4.57,0.64,10.72,0.0,1.31,0.0,75.0
1102,454,2022,"[203500, 206050, 206053, 206054]",36837.12,5.25,3.86,0.0,9.85,0.0,1.33,0.37,79.35
1103,455,2017,"[203100, 203200, 203300, 203500, 203710, 203720, 204410, 204420]",32094.25,2.93,8.9,0.0,11.41,0.26,0.0,4.51,71.99
1104,455,2018,"[203100, 203200, 203300, 203500, 203710, 203720, 204410, 204420]",35475.25,3.04,10.19,0.0,8.94,0.25,0.0,4.39,73.18
1105,455,2019,"[203100, 203200, 203300, 203500, 203710, 203720, 204410, 204420]",40275.78,3.05,8.04,0.0,7.42,0.23,0.0,2.96,78.29
1106,455,2020,"[203100, 203200, 203300, 203500, 203601, 203602, 203710, 203720, 204410, 204420]",51427.49,1.2,1.31,0.0,1.34,0.0,0.0,0.06,96.09
1107,455,2021,"[203100, 203200, 203300, 203500, 203601, 203602, 203710, 203720, 204410, 204420]",51039.08,1.38,1.46,0.0,1.47,0.0,0.0,0.07,95.62
1108,455,2022,"[203100, 203200, 203300, 203500, 203601, 203602, 203710, 203720, 204420]",55855.12,1.21,1.77,0.0,0.83,0.0,0.01,0.03,96.14
1109,456,2017,"[203200, 203710, 203720, 203800]",37963.95,1.23,0.36,0.0,0.8,0.0,0.0,0.0,97.61
1110,456,2018,"[203200, 203710, 203720, 203800]",40643.9,1.17,0.82,0.0,0.67,0.0,0.0,0.0,97.34
1111,456,2019,"[203200, 203710, 203720, 203800]",46839.76,1.1,0.52,0.0,0.67,0.0,0.0,0.0,97.7
1112,456,2020,"[203200, 203710, 203720, 203800]",60954.62,1.18,0.39,0.0,0.44,0.0,0.0,0.0,97.99
1113,456,2021,"[203200, 203710, 203720, 203800]",66933.83,2.19,0.43,0.0,0.43,0.0,0.0,0.0,96.96
1114,456,2022,"[203200, 203710, 203720, 203800]",70493.3,1.25,0.78,0.41,0.47,0.0,0.0,0.0,97.1
1115,457,2017,"[203710, 203720, 203800, 204200, 204420]",29190.7,0.68,0.87,0.0,0.97,0.0,0.0,0.0,97.48
1116,457,2018,"[203710, 203720, 203800, 204200, 204420]",35112.31,1.56,0.0,0.0,0.52,0.0,0.0,0.0,97.92
1117,457,2019,"[203710, 203720, 203800, 204200, 204420]",37924.41,1.52,0.0,0.0,0.54,0.0,0.0,0.2,97.74
1118,457,2020,"[203601, 203710, 203720, 203800, 204200, 204420]",48685.15,1.2,0.0,0.0,0.35,0.0,0.0,0.17,98.28
1119,457,2021,"[203601, 203710, 203720, 203800, 204200, 204420]",51500.83,1.19,0.0,0.0,1.03,0.0,0.0,0.18,97.6
1120,457,2022,"[203601, 203710, 203720, 203800, 204200, 204420]",68973.35,2.05,0.0,0.0,0.98,0.0,0.0,1.02,95.94
1121,459,2017,"[203200, 203720, 203800, 203900, 530801, 530901, 531101]",39008.43,1.89,0.19,0.0,1.82,0.0,0.49,0.4,95.2
1122,459,2018,"[203200, 203720, 203800, 203900, 530801, 530901, 531101]",43267.76,1.88,0.18,0.0,1.63,0.0,0.0,0.18,96.13
1123,459,2019,"[203200, 203720, 203800, 203900, 530801, 530901, 531101]",45152.31,0.98,0.21,0.0,1.57,0.0,0.0,0.12,97.13
1124,459,2020,"[203200, 203720, 203800, 203900, 530801, 530901, 531101]",45057.26,0.57,0.21,0.0,1.82,0.0,0.0,0.0,97.4
1125,459,2021,"[203200, 203720, 203800, 203900, 530801, 530901, 531101]",45038.17,1.1,0.54,0.0,0.84,0.0,0.0,0.0,97.52
1126,459,2022,"[203200, 203720, 203800, 203900, 530801, 530901, 531101]",53944.87,2.03,0.76,0.0,1.05,0.0,0.0,0.0,96.16
1127,461,2017,[206050],22121.0,6.28,3.67,0.28,10.28,0.0,0.55,1.1,77.84
1128,461,2018,[206050],23007.0,6.32,5.57,0.3,9.1,0.0,0.65,0.95,77.11
1129,461,2019,[206050],23380.0,6.35,4.23,0.25,7.78,0.0,0.64,1.13,79.62
1130,461,2020,"[206050, 206053, 206054]",28701.08,7.56,3.65,0.99,13.53,0.0,1.23,0.37,72.67
1131,461,2021,"[206050, 206053, 206054]",34128.92,7.77,4.57,0.64,10.73,0.0,1.31,0.0,74.98
1132,461,2022,"[206050, 206053, 206054]",36842.34,5.25,3.86,0.0,9.84,0.0,1.33,0.37,79.35
1133,462,2017,"[204600, 206050]",22550.13,6.18,3.6,0.27,9.97,0.0,0.54,1.07,78.37
1134,462,2018,"[204600, 206050]",23260.46,6.21,5.45,0.29,8.87,0.0,0.63,0.92,77.63
1135,462,2019,"[204600, 206050]",23645.16,6.28,4.17,0.24,7.6,0.0,0.63,1.11,79.98
1136,462,2020,"[204600, 206050, 206053]",35724.39,4.32,4.26,0.04,5.32,0.0,0.67,1.34,84.05
1137,462,2021,"[204600, 206050, 206053]",41831.75,4.75,2.34,0.04,5.53,0.0,0.9,0.45,86.0
1138,462,2022,"[204600, 206050, 206053]",47364.13,5.44,1.36,1.09,6.12,0.0,0.63,0.24,85.13
1139,463,2017,"[203500, 204410, 204420, 204600, 206050]",32401.23,1.79,0.23,0.0,1.88,0.53,0.0,0.0,95.56
1140,463,2018,"[203500, 204410, 204420, 204600, 206050]",41881.93,1.65,0.23,0.0,1.74,0.39,0.0,0.0,95.99
1141,463,2019,"[203500, 204410, 204420, 204600, 206050]",47168.18,1.36,0.21,0.0,1.99,0.0,0.0,0.0,96.44
1142,463,2020,"[203500, 203602, 204410, 204420, 204600, 206050, 206053]",63064.82,1.2,0.2,0.0,1.13,0.0,0.0,1.54,95.93
1143,463,2021,"[203500, 203602, 204410, 204420, 204600, 206050, 206053]",59618.47,1.27,0.02,0.0,0.85,0.0,0.0,2.19,95.66
1144,463,2022,"[203500, 203602, 204420, 204600, 206050, 206053]",44618.93,3.64,2.76,0.1,4.39,0.0,0.38,0.8,87.93
1145,464,2017,"[204200, 204300, 204410, 204420]",25750.14,2.63,3.5,0.0,2.35,0.0,0.0,0.52,91.0
1146,464,2018,"[204200, 204300, 204410, 204420]",27897.12,1.78,4.19,0.0,3.32,0.0,0.0,0.55,90.16
1147,464,2019,"[204200, 204300, 204410, 204420]",29769.31,1.24,4.8,0.0,2.53,0.0,0.0,0.63,90.79
1148,464,2020,"[204200, 204300, 204410, 204420]",33056.72,2.44,5.37,0.0,1.49,0.0,0.0,0.41,90.29
1149,464,2021,"[204200, 204300, 204410, 204420]",41954.8,2.1,3.81,0.0,0.36,0.0,0.0,0.62,93.11
1150,464,2022,"[204200, 204300, 204420]",46517.86,1.82,3.14,0.0,0.52,0.0,0.0,1.2,93.33
1151,465,2017,"[203900, 204110, 204120, 204300, 204810]",41110.04,3.3,0.04,0.0,0.0,0.0,0.0,0.0,96.67
1152,465,2018,"[203900, 204110, 204120, 204300, 204810]",46960.77,3.3,0.0,0.34,1.11,0.0,0.0,0.2,95.04
1153,465,2019,"[203900, 204110, 204120, 204300, 204810]",52803.89,3.06,1.11,0.34,0.84,0.0,0.94,0.27,93.45
1154,465,2020,"[203900, 204110, 204120, 204300, 204810]",60411.91,4.74,0.96,0.27,0.58,0.0,0.72,0.31,92.42
1155,465,2021,"[203900, 204110, 204120, 204300, 204810]",62435.41,2.08,0.95,0.23,0.61,0.0,0.65,0.27,95.23
1156,465,2022,"[203900, 204110, 204120, 204300, 204810]",78887.46,2.03,0.96,0.23,0.65,0.0,0.85,0.27,95.01
1157,466,2017,"[203720, 203800, 204110, 204200, 204300, 204420]",29977.72,0.68,0.0,0.0,1.95,0.0,0.0,0.0,97.37
1158,466,2018,"[203720, 203800, 204110, 204200, 204300, 204420]",32388.72,1.12,0.33,0.0,1.79,0.0,0.0,0.0,96.77
1159,466,2019,"[203720, 203800, 204110, 204200, 204300, 204420]",32964.35,1.04,0.33,0.0,1.72,0.0,0.0,0.0,96.91
1160,466,2020,"[203720, 203800, 204110, 204200, 204300, 204420]",38935.69,1.05,0.41,0.0,1.9,0.0,0.0,0.0,96.63
1161,466,2021,"[203720, 203800, 204110, 204200, 204300, 204420]",42183.86,0.84,0.38,0.0,3.67,0.0,0.0,0.0,95.11
1162,466,2022,"[203720, 203800, 204110, 204200, 204300, 204420]",45681.11,1.34,1.34,0.0,3.09,0.44,0.0,0.0,93.79
1163,467,2017,"[204110, 204120, 204200, 204300, 204700, 204810]",31040.73,3.01,0.46,0.46,0.79,0.0,0.0,0.0,95.29
1164,467,2018,"[204110, 204120, 204200, 204300, 204700, 204810]",37186.73,3.13,0.4,0.16,1.24,0.0,0.0,0.0,95.07
1165,467,2019,"[204110, 204120, 204200, 204300, 204700, 204810]",41920.94,2.52,0.4,0.0,1.38,0.0,0.0,0.15,95.56
1166,467,2020,"[204110, 204120, 204200, 204300, 204700, 204810]",51363.1,2.26,0.4,0.0,1.31,0.0,0.0,0.16,95.87
1167,467,2021,"[204110, 204120, 204200, 204300, 204700, 204810]",55449.29,2.26,0.36,0.0,1.51,0.0,0.0,0.15,95.72
1168,467,2022,"[204110, 204120, 204200, 204300, 204700, 204810]",53439.61,2.27,0.3,0.0,1.98,0.0,0.0,0.21,95.24
1169,468,2017,"[203800, 203900, 204110, 204120, 204200, 204300]",38472.27,3.1,0.15,0.0,0.39,0.0,0.0,0.0,96.35
1170,468,2018,"[203800, 203900, 204110, 204120, 204200, 204300]",46876.28,2.94,0.0,0.0,0.33,0.0,0.0,0.0,96.73
1171,468,2019,"[203800, 203900, 204110, 204120, 204200, 204300]",57401.4,3.62,0.0,0.0,0.0,0.0,0.0,0.0,96.38
1172,468,2020,"[203800, 203900, 204110, 204120, 204200, 204300]",59052.98,4.0,0.57,0.06,0.01,0.0,0.0,0.0,95.36
1173,468,2021,"[203800, 203900, 204110, 204120, 204200, 204300]",69990.02,2.99,0.95,0.06,0.48,0.0,0.0,0.89,94.64
1174,468,2022,"[203800, 203900, 204110, 204120, 204200, 204300]",70903.41,1.68,1.03,0.06,0.65,0.0,0.0,1.0,95.58
1175,469,2017,"[203900, 204110, 204120, 204810, 204910, 530901, 531101, 531201]",42296.98,1.51,0.77,0.0,0.01,0.0,0.0,0.0,97.7
1176,469,2018,"[203900, 204110, 204120, 204810, 204910, 530901, 531101, 531201]",49579.95,1.61,0.81,0.01,0.02,0.0,0.0,0.01,97.55
1177,469,2019,"[203900, 204110, 204120, 204810, 204910, 530901, 531101, 531201]",56788.01,2.05,0.8,0.01,0.01,0.0,0.0,0.01,97.11
1178,469,2020,"[203900, 204110, 204120, 204810, 204910, 530901, 531101, 531201]",59227.97,2.33,0.48,0.01,1.46,0.0,0.05,0.01,95.66
1179,469,2021,"[203900, 204110, 204120, 204810, 204910, 530901, 531101, 531201]",65911.94,3.07,0.02,0.0,1.53,0.0,0.04,0.01,95.31
1180,469,2022,"[203900, 204110, 204120, 204810, 204910, 530901, 531101, 531201]",90381.63,3.39,0.03,0.0,1.58,0.0,0.04,0.01,94.95
1181,471,2017,"[204600, 206050]",22122.0,6.28,3.67,0.28,10.27,0.0,0.55,1.1,77.85
1182,471,2018,"[204600, 206050]",23007.59,6.32,5.57,0.3,9.1,0.0,0.65,0.95,77.12
1183,471,2019,"[204600, 206050]",23380.62,6.35,4.23,0.25,7.78,0.0,0.64,1.13,79.62
1184,471,2020,"[204600, 206050, 206053]",35794.3,4.33,4.33,0.05,5.43,0.0,0.68,1.37,83.8
1185,471,2021,"[204600, 206050, 206053]",41749.62,4.79,2.37,0.05,5.61,0.0,0.91,0.46,85.82
1186,471,2022,"[204600, 206050, 206053]",47430.05,5.48,1.38,1.12,6.21,0.0,0.65,0.22,84.94
1187,473,2017,"[204300, 204410, 204420, 204600, 204700, 206050]",35718.23,2.9,1.5,0.0,0.73,0.0,0.22,0.0,94.66
1188,473,2018,"[204300, 204410, 204420, 204600, 204700, 206050]",31062.48,2.89,1.7,0.0,1.7,0.0,0.24,0.0,93.46
1189,473,2019,"[204300, 204410, 204420, 204600, 204700, 206050]",31809.07,3.94,2.23,0.0,2.14,0.0,0.27,0.34,91.08
1190,473,2020,"[204300, 204410, 204420, 204600, 204700, 206050]",33629.09,3.93,1.87,0.0,2.08,0.0,0.26,0.33,91.53
1191,473,2021,"[204300, 204410, 204420, 204600, 204700, 206050]",44395.2,3.49,1.37,0.0,3.03,0.0,0.39,0.37,91.35
1192,473,2022,"[204300, 204420, 204600, 204700, 206050]",45388.95,4.3,0.68,0.0,3.21,0.0,0.0,0.85,90.96
1193,477,2017,"[204300, 204600, 204700, 204810, 204820]",50430.66,3.75,0.0,0.0,1.46,0.0,0.0,0.0,94.79
1194,477,2018,"[204300, 204600, 204700, 204810, 204820]",55733.75,2.38,0.46,0.0,1.14,0.0,0.0,0.0,96.02
1195,477,2019,"[204300, 204600, 204700, 204810, 204820]",54783.59,1.27,1.07,0.0,1.14,0.0,0.0,0.6,95.92
1196,477,2020,"[204300, 204600, 204700, 204810, 204820]",59704.15,1.98,0.67,0.09,0.23,0.0,0.0,0.53,96.5
1197,477,2021,"[204300, 204600, 204700, 204810, 204820]",58610.73,2.31,0.9,0.1,0.67,0.0,0.0,0.44,95.58
1198,477,2022,"[204300, 204600, 204700, 204810, 204820]",69822.45,3.5,0.85,0.1,0.5,0.0,0.0,0.35,94.7
1199,478,2017,"[204120, 204810, 204820, 204910]",41012.45,0.19,1.1,0.17,0.58,0.0,0.0,0.0,97.96
1200,478,2018,"[204120, 204810, 204820, 204910]",44786.08,0.03,2.14,0.16,0.54,0.0,0.0,0.47,96.65
1201,478,2019,"[204120, 204810, 204820, 204910]",46341.35,0.04,2.2,0.17,0.53,0.0,0.0,0.45,96.62
1202,478,2020,"[204120, 204810, 204820, 204910]",46989.86,0.06,1.1,0.22,0.14,0.0,2.24,0.48,95.75
1203,478,2021,"[204120, 204810, 204820, 204910]",49030.87,0.03,1.02,0.0,0.17,0.0,2.09,0.44,96.24
1204,478,2022,"[204120, 204810, 204820, 204910]",54080.02,0.41,1.26,0.0,0.14,0.0,2.04,0.48,95.67
1205,479,2017,"[203900, 204810, 204820, 204910, 204920, 531201, 531202, 531301]",37238.02,2.09,0.27,0.0,0.28,0.0,0.0,0.17,97.18
1206,479,2018,"[203900, 204810, 204820, 204910, 204920, 531201, 531202, 531301]",37199.45,1.7,0.71,0.0,0.27,0.0,0.0,0.18,97.14
1207,479,2019,"[203900, 204810, 204820, 204910, 204920, 531201, 531202, 531301]",38554.78,2.47,0.87,0.0,0.24,0.0,0.0,0.24,96.19
1208,479,2020,"[203900, 204810, 204820, 204910, 204920, 531201, 531202, 531301]",40619.88,3.43,0.74,0.0,0.17,0.0,0.0,0.23,95.43
1209,479,2021,"[203900, 204810, 204820, 204910, 204920, 531201, 531202, 531301]",44123.13,4.14,0.35,0.0,0.13,0.0,0.0,0.0,95.38
1210,479,2022,"[203900, 204810, 204820, 204910, 204920, 531201, 531202, 531301]",47350.92,5.39,0.5,0.0,0.0,0.0,0.0,0.2,93.91
1211,483,2017,"[204600, 204700, 206050]",34753.5,3.14,1.65,0.02,1.41,0.0,0.24,0.08,93.47
1212,483,2018,"[204600, 204700, 206050]",30469.01,3.13,1.98,0.02,2.23,0.0,0.27,0.07,92.3
1213,483,2019,"[204600, 204700, 206050]",31186.41,4.12,2.37,0.02,2.54,0.0,0.3,0.4,90.26
1214,483,2020,"[204600, 204700, 206050]",33746.12,3.96,2.05,0.0,2.32,0.0,0.29,0.4,90.97
1215,483,2021,"[204600, 204700, 206050]",44188.12,3.59,1.44,0.0,3.21,0.0,0.43,0.37,90.95
1216,483,2022,"[204600, 204700, 206050]",45506.46,4.39,0.73,0.08,3.43,0.0,0.05,0.8,90.53
1217,487,2017,"[204600, 204700, 204820, 205110, 206050]",50298.59,3.76,0.02,0.0,1.49,0.0,0.0,0.0,94.74
1218,487,2018,"[204600, 204700, 204820, 205110, 206050]",55545.93,2.39,0.48,0.0,1.17,0.0,0.0,0.0,95.95
1219,487,2019,"[204600, 204700, 204820, 205110, 206050]",54606.78,1.3,1.08,0.0,1.17,0.0,0.0,0.6,95.85
1220,487,2020,"[204600, 204700, 204820, 205110, 206050]",59538.99,1.99,0.69,0.09,0.26,0.0,0.0,0.53,96.44
1221,487,2021,"[204600, 204700, 204820, 205110, 206050]",58510.78,2.33,0.91,0.1,0.69,0.0,0.0,0.44,95.54
1222,487,2022,"[204600, 204700, 204820, 205110, 206050]",69665.97,3.51,0.85,0.11,0.52,0.0,0.0,0.35,94.66
1223,488,2017,"[204700, 204820, 204920, 205110, 205120]",39604.57,2.71,0.0,0.0,0.0,0.0,0.0,0.0,97.29
1224,488,2018,"[204700, 204820, 204920, 205110, 205120]",39913.65,2.33,2.0,0.0,0.05,0.0,0.0,0.0,95.62
1225,488,2019,"[204700, 204820, 204920, 205110, 205120]",40005.95,2.59,2.27,0.0,0.22,0.0,0.0,0.0,94.92
1226,488,2020,"[204700, 204820, 204920, 205110, 205120]",49396.88,4.1,2.7,0.0,0.28,0.0,0.0,0.0,92.91
1227,488,2021,"[204700, 204820, 204920, 205110, 205120]",54451.45,2.14,1.69,0.0,0.93,0.0,0.0,0.0,95.23
